                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                 1.3446,                 1.8986,                 1.0111,                 1.0721,                0.53559,                0.40587,                0.41411,                0.18807,                0.52784,                  0.398,                0.39625,                0.15925,                 1.9366,                 2.8621,                 1.6996,                 1.4177,             0.00049487,             0.00049487,             0.00049487
                     64,                 1.2887,                 1.8385,                0.97223,                 1.0555,                0.51613,                0.39585,                0.40918,                0.18342,                0.48283,                0.37938,                0.37282,                0.14635,                 1.9461,                 2.8609,                  1.795,                 1.4286,             0.00049134,             0.00049134,             0.00049134
                     65,                 1.3054,                 1.8683,                0.99244,                  1.046,                0.52228,                0.38941,                0.40208,                0.18021,                0.49634,                0.37795,                 0.3686,                0.14984,                 1.9618,                 2.7852,                 1.7751,                 1.4218,              0.0004878,              0.0004878,              0.0004878
                     66,                 1.3041,                 1.8418,                0.99409,                  1.064,                0.56703,                0.37652,                0.41863,                0.18861,                0.53908,                0.36837,                0.38641,                0.15231,                 1.9498,                 2.8751,                 1.7096,                 1.4237,             0.00048427,             0.00048427,             0.00048427
                     67,                 1.2595,                 1.8181,                0.93224,                 1.0228,                0.54199,                0.39943,                0.41483,                0.19316,                0.53519,                0.39442,                0.39996,                0.16325,                 1.9169,                  2.813,                 1.6928,                 1.4201,             0.00048074,             0.00048074,             0.00048074
                     68,                 1.2632,                 1.8106,                0.96102,                 1.0351,                 0.5146,                0.40587,                0.41023,                0.18969,                0.52458,                0.38702,                0.38719,                0.15864,                 1.8989,                 2.6805,                 1.7141,                 1.4207,              0.0004772,              0.0004772,              0.0004772
                     69,                  1.291,                   1.85,                0.97804,                 1.0375,                0.49742,                0.40372,                0.40316,                0.18077,                0.49125,                0.39871,                0.39042,                0.15646,                 1.9591,                 2.8412,                 1.7702,                 1.4275,             0.00047367,             0.00047367,             0.00047367
                     70,                 1.3134,                 1.8478,                0.96989,                 1.0382,                0.53585,                0.38675,                0.40836,                 0.1868,                0.53707,                0.38654,                0.39779,                0.16659,                 1.9333,                 2.7137,                  1.753,                 1.4565,             0.00047013,             0.00047013,             0.00047013
                     71,                 1.2792,                 1.7994,                0.92013,                 1.0219,                0.49518,                0.42806,                0.41345,                0.18978,                0.50942,                0.40882,                0.39052,                0.15939,                  1.914,                 2.7834,                 1.7489,                 1.4244,              0.0004666,              0.0004666,              0.0004666
                     72,                 1.2924,                 1.8392,                0.97121,                 1.0375,                 0.5004,                0.41732,                 0.4124,                0.18699,                0.50569,                 0.4035,                0.38738,                0.15718,                 1.9219,                 2.8229,                 1.6901,                  1.396,             0.00046306,             0.00046306,             0.00046306
                     73,                 1.2733,                 1.7851,                0.94531,                 1.0429,                0.51358,                0.41661,                0.41912,                0.19721,                0.50246,                0.40515,                0.40051,                0.16202,                 1.9149,                 2.7855,                 1.6977,                 1.4198,             0.00045953,             0.00045953,             0.00045953
                     74,                  1.273,                 1.8431,                 0.9574,                 1.0345,                0.52425,                0.41088,                0.42273,                0.19285,                0.52126,                0.40157,                0.40342,                0.16376,                 1.9032,                 2.7414,                 1.7016,                  1.406,               0.000456,               0.000456,               0.000456
                     75,                 1.2702,                 1.7402,                0.93864,                 1.0206,                0.49485,                0.40444,                0.40184,                0.18628,                 0.4942,                0.40565,                0.38853,                0.15634,                 1.9127,                 2.7719,                 1.7438,                 1.4191,             0.00045246,             0.00045246,             0.00045246
                     76,                 1.2291,                 1.7645,                0.92982,                 1.0192,                0.49495,                0.40157,                0.40185,                0.18425,                0.50309,                0.39656,                0.39038,                0.15988,                 1.9195,                 2.7927,                 1.7574,                 1.4108,             0.00044893,             0.00044893,             0.00044893
                     77,                 1.2209,                  1.717,                0.89209,                 1.0067,                0.53427,                0.39585,                0.40814,                0.18586,                0.53336,                  0.398,                0.39748,                0.16125,                 1.9083,                 2.8919,                 1.6893,                 1.4092,             0.00044539,             0.00044539,             0.00044539
                     78,                 1.2579,                 1.7838,                0.91168,                 1.0289,                0.51571,                0.39155,                0.40277,                0.18806,                 0.5161,                0.39012,                0.38863,                0.16342,                 1.9215,                 2.8754,                 1.7641,                 1.4248,             0.00044186,             0.00044186,             0.00044186
                     79,                 1.2359,                 1.7721,                0.92254,                   1.02,                0.51428,                0.41947,                0.41245,                0.19267,                 0.5418,                0.40086,                0.39822,                0.16457,                  1.916,                  2.857,                 1.7056,                 1.4107,             0.00043832,             0.00043832,             0.00043832
                     80,                 1.2579,                 1.8098,                0.95388,                 1.0339,                0.51748,                0.40372,                0.41576,                0.19031,                 0.5254,                 0.3937,                0.40443,                 0.1654,                 1.9542,                  2.819,                  1.749,                 1.4312,             0.00043479,             0.00043479,             0.00043479
                     81,                 1.2429,                  1.788,                0.92821,                 1.0334,                0.54555,                0.39943,                0.41034,                 0.1885,                0.53271,                0.38869,                0.38828,                0.15728,                 1.9361,                 2.8207,                 1.7188,                 1.4181,             0.00043126,             0.00043126,             0.00043126
                     82,                 1.2152,                 1.7629,                0.89696,                 1.0174,                0.53871,                0.41374,                0.43014,                 0.1922,                0.52865,                0.40142,                0.40211,                0.16211,                 1.9075,                  2.745,                 1.6946,                 1.4114,             0.00042772,             0.00042772,             0.00042772
                     83,                 1.2107,                 1.7182,                0.86808,                  1.002,                 0.5303,                0.40014,                0.41563,                0.19584,                0.53646,                0.39298,                0.40273,                0.16855,                 1.8921,                 2.7853,                 1.7735,                 1.4062,             0.00042419,             0.00042419,             0.00042419
                     84,                 1.2261,                 1.7754,                0.90635,                 1.0238,                0.53434,                0.40587,                0.41851,                0.19249,                0.54033,                0.39012,                0.39652,                0.16411,                 1.9159,                  2.769,                 1.7316,                  1.425,             0.00042065,             0.00042065,             0.00042065
                     85,                 1.1796,                 1.6991,                0.86323,                 1.0086,                0.54375,                0.42663,                0.44075,                0.20039,                0.53864,                0.40802,                0.41921,                0.16944,                 1.9218,                 2.8087,                 1.6624,                 1.4157,             0.00041712,             0.00041712,             0.00041712
                     86,                  1.174,                 1.7077,                0.86114,                 1.0052,                0.55366,                0.38153,                0.42262,                0.19807,                0.52546,                0.38296,                0.39919,                 0.1676,                 1.9069,                 2.7708,                 1.7193,                 1.4171,             0.00041358,             0.00041358,             0.00041358
                     87,                 1.1705,                 1.7065,                 0.8341,                0.98967,                 0.5286,                0.41374,                0.42671,                0.19794,                0.52548,                0.40086,                0.40573,                0.17065,                 1.9239,                 2.7858,                 1.6794,                 1.4274,             0.00041005,             0.00041005,             0.00041005
                     88,                 1.2658,                 1.7668,                0.89186,                 1.0256,                0.52056,                0.40959,                0.42286,                0.19392,                0.53294,                0.39728,                0.40513,                0.16277,                 1.9482,                 2.8251,                 1.7167,                 1.4284,             0.00040652,             0.00040652,             0.00040652
                     89,                 1.1855,                 1.7065,                0.87892,                 1.0089,                0.52531,                0.40444,                0.41736,                0.19439,                  0.528,                0.40357,                0.40214,                0.16719,                 1.9213,                 2.8884,                 1.6936,                  1.399,             0.00040298,             0.00040298,             0.00040298
                     90,                 1.1677,                 1.6829,                0.85309,                0.99185,                0.54995,                0.39871,                 0.4151,                0.19198,                0.53265,                0.40587,                0.39333,                0.16288,                 1.9193,                 2.8437,                 1.7008,                 1.4149,             0.00039945,             0.00039945,             0.00039945
                     91,                 1.1688,                 1.6814,                0.84194,                 1.0003,                0.52335,                0.39155,                0.40842,                0.18594,                0.49541,                0.37795,                0.37483,                0.15262,                 1.9666,                 2.9078,                 1.7507,                 1.4432,             0.00039591,             0.00039591,             0.00039591
                     92,                 1.1682,                 1.6784,                0.82881,                0.97781,                0.51973,                 0.4388,                0.43421,                 0.1977,                0.52552,                0.41303,                0.40737,                0.16762,                 1.9439,                 2.7819,                  1.694,                 1.4295,             0.00039238,             0.00039238,             0.00039238
                     93,                 1.1629,                 1.6945,                0.83168,                0.99661,                0.51171,                 0.4209,                0.42225,                 0.1973,                0.49662,                0.40873,                0.40217,                0.16745,                 1.9268,                 2.8237,                 1.7235,                 1.4325,             0.00038884,             0.00038884,             0.00038884
                     94,                 1.1894,                 1.6843,                0.85454,                  1.013,                0.56131,                0.39084,                0.41911,                0.19432,                 0.5564,                0.38654,                0.39772,                0.16374,                 1.9244,                 2.8615,                  1.693,                 1.4202,             0.00038531,             0.00038531,             0.00038531
                     95,                 1.1632,                 1.7065,                0.84191,                 1.0049,                0.55028,                 0.4252,                0.43073,                 0.1987,                0.53457,                0.41732,                0.41176,                0.16716,                 1.9486,                 2.8522,                  1.695,                 1.4235,             0.00038178,             0.00038178,             0.00038178
                     96,                 1.1656,                 1.6762,                0.82489,                0.99094,                 0.5745,                0.38726,                0.42874,                0.19938,                0.55645,                0.37509,                0.40142,                0.17035,                 1.9512,                  2.782,                 1.7582,                 1.4418,             0.00037824,             0.00037824,             0.00037824
                     97,                  1.175,                 1.6591,                0.84157,                  1.006,                0.51324,                0.40605,                0.41483,                0.19343,                0.49684,                0.39943,                0.39873,                0.16566,                 1.9205,                 2.7974,                 1.7552,                 1.4093,             0.00037471,             0.00037471,             0.00037471
                     98,                 1.1754,                 1.6822,                0.85629,                 1.0085,                0.54648,                0.40367,                0.41905,                0.19259,                0.52591,                0.40444,                0.41026,                  0.166,                 1.9357,                 2.8571,                 1.7129,                  1.414,             0.00037117,             0.00037117,             0.00037117
                     99,                 1.1423,                 1.6903,                0.81976,                0.99648,                0.53842,                0.39728,                0.42552,                0.19815,                0.54452,                0.38726,                0.39769,                0.16785,                 1.9161,                 2.8594,                 1.7062,                 1.4113,             0.00036764,             0.00036764,             0.00036764
                    100,                 1.1522,                  1.662,                0.81508,                0.99397,                0.55342,                 0.4116,                0.43494,                0.20193,                0.56197,                 0.4073,                0.41725,                0.16707,                 1.9359,                 2.9415,                 1.6723,                 1.4213,              0.0003641,              0.0003641,              0.0003641
                    101,                 1.1407,                 1.6241,                 0.8146,                0.98629,                0.53715,                0.42591,                0.43244,                0.20084,                0.53743,                0.41661,                0.42127,                0.17329,                 1.9257,                 2.7871,                 1.6727,                 1.4224,             0.00036057,             0.00036057,             0.00036057
                    102,                 1.1291,                 1.6074,                0.80031,                0.98625,                0.54015,                0.41446,                0.42683,                0.19605,                0.53583,                0.40372,                0.40843,                0.16762,                 1.9387,                 2.8387,                  1.682,                 1.4141,             0.00035704,             0.00035704,             0.00035704
