                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     59,                  1.032,                 1.5517,                0.79627,                 1.0162,                0.48265,                0.39728,                0.38397,                0.17667,                0.47236,                0.38797,                0.36458,                0.15154,                 1.9291,                 2.7071,                 1.9801,                 1.5603,             0.00050901,             0.00050901,             0.00050901
                     60,                 1.0123,                 1.5259,                0.77416,                 1.0092,                0.53868,                0.37008,                0.38656,                0.17592,                 0.4891,                0.36865,                0.36914,                0.15314,                 1.9669,                 2.7223,                  1.839,                 1.5566,             0.00050548,             0.00050548,             0.00050548
                     61,                0.99954,                 1.5166,                0.76514,                0.99743,                0.52902,                 0.3844,                0.39683,                0.18357,                0.54091,                0.36865,                0.37492,                0.15641,                 1.9682,                 2.7023,                 1.8324,                 1.5608,             0.00050194,             0.00050194,             0.00050194
                     62,                0.99117,                 1.4928,                0.73158,                 1.0011,                0.53675,                0.38654,                0.40645,                0.18348,                0.52482,                0.37795,                0.39109,                0.16021,                 1.9339,                 2.7062,                  1.864,                 1.5671,             0.00049841,             0.00049841,             0.00049841
                     63,                0.99565,                 1.5047,                0.74149,                0.99875,                0.47908,                0.39298,                0.38548,                0.17507,                0.48358,                0.36578,                 0.3568,                0.15161,                 1.9549,                 2.7471,                 2.1445,                 1.5514,             0.00049487,             0.00049487,             0.00049487
                     64,                0.97908,                 1.4761,                0.72841,                0.98618,                0.50452,                0.39298,                 0.4068,                0.18529,                0.49901,                0.38869,                0.38879,                 0.1606,                 1.9585,                 2.7434,                 1.7914,                 1.5482,             0.00049134,             0.00049134,             0.00049134
                     65,                0.93132,                 1.4426,                0.71436,                0.97585,                0.51292,                0.37867,                0.40918,                0.18634,                0.53132,                0.37223,                0.39361,                0.16346,                 1.9931,                 2.7208,                 1.8251,                 1.5649,              0.0004878,              0.0004878,              0.0004878
                     66,                0.99254,                 1.4914,                0.74912,                0.99927,                0.51771,                0.35791,                0.38672,                 0.1784,                0.52375,                0.35863,                0.37178,                0.15227,                 1.9714,                 2.6881,                 2.0326,                 1.5502,             0.00048427,             0.00048427,             0.00048427
                     67,                0.97011,                 1.4595,                 0.7347,                0.97611,                0.47847,                0.39155,                0.39405,                0.17775,                0.47295,                0.38368,                0.37736,                0.15593,                 1.9692,                 2.6962,                 1.9438,                 1.5636,             0.00048074,             0.00048074,             0.00048074
                     68,                 1.0015,                 1.5029,                0.75347,                 1.0074,                0.48431,                0.42806,                0.40589,                0.18308,                0.47857,                0.40802,                0.38561,                0.15447,                 1.9366,                 2.7375,                 2.0942,                 1.5617,              0.0004772,              0.0004772,              0.0004772
                     69,                 0.9688,                 1.4952,                0.73685,                0.98346,                0.50905,                0.39728,                0.39853,                0.18272,                 0.5305,                0.38726,                 0.3829,                0.16127,                 1.9546,                 2.6492,                  1.896,                 1.5668,             0.00047367,             0.00047367,             0.00047367
                     70,                0.94454,                 1.4567,                0.70627,                0.99087,                0.53674,                 0.3801,                0.40696,                0.18467,                0.54794,                0.35863,                 0.3817,                0.15898,                 1.9713,                 2.7583,                 1.9322,                 1.5689,             0.00047013,             0.00047013,             0.00047013
                     71,                0.94993,                 1.4382,                0.71201,                0.97075,                0.51658,                0.42377,                0.41658,                0.18629,                0.50149,                0.40444,                0.38823,                0.15731,                 1.9498,                 2.7062,                 1.8439,                 1.5452,              0.0004666,              0.0004666,              0.0004666
                     72,                0.98641,                  1.474,                0.74828,                0.98807,                0.53382,                0.40329,                0.40657,                0.18829,                 0.5327,                0.39012,                0.38672,                0.16213,                 1.9298,                 2.6659,                 2.0171,                 1.5572,             0.00046306,             0.00046306,             0.00046306
                     73,                0.93487,                 1.3924,                0.70988,                0.97607,                0.50228,                0.38583,                0.39997,                0.17374,                0.49507,                 0.3844,                 0.3888,                 0.1564,                 2.0104,                 2.7389,                   1.82,                 1.5612,             0.00045953,             0.00045953,             0.00045953
                     74,                0.98164,                 1.4863,                0.75704,                 1.0029,                0.49232,                0.40444,                0.40511,                0.18211,                0.52822,                0.37008,                0.39395,                0.16154,                 1.9695,                 2.7062,                 1.8066,                  1.554,               0.000456,               0.000456,               0.000456
                     75,                0.91896,                  1.419,                0.68266,                0.97169,                0.54572,                0.36507,                 0.4017,                0.18201,                0.54469,                0.36722,                0.38613,                0.15841,                 1.9731,                 2.7837,                 1.8401,                 1.5499,             0.00045246,             0.00045246,             0.00045246
                     76,                0.94197,                 1.4138,                0.69891,                0.98565,                0.51073,                0.39513,                0.39835,                0.17932,                 0.4882,                0.38797,                0.37725,                0.15233,                 1.9864,                 2.7717,                 1.9845,                 1.5869,             0.00044893,             0.00044893,             0.00044893
                     77,                0.94133,                  1.436,                0.69633,                 0.9748,                0.49464,                0.39585,                0.40291,                0.18134,                0.49479,                0.39513,                 0.3894,                0.15915,                 2.0196,                 2.6836,                 1.8216,                 1.5918,             0.00044539,             0.00044539,             0.00044539
                     78,                0.92321,                  1.413,                 0.6937,                0.97365,                 0.5112,                 0.3937,                0.40796,                0.18822,                0.52644,                0.38869,                 0.3938,                0.16178,                 1.9858,                 2.7088,                 1.8939,                 1.5771,             0.00044186,             0.00044186,             0.00044186
                     79,                0.94482,                  1.407,                0.68989,                0.97062,                0.50781,                0.42162,                0.41736,                0.18876,                0.51932,                0.38899,                0.39859,                0.16041,                 1.9825,                 2.7032,                 1.7922,                 1.5799,             0.00043832,             0.00043832,             0.00043832
