                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     59,                 1.1469,                 1.6914,                0.87624,                 1.0134,                0.54687,                0.34359,                0.36462,                 0.1656,                0.55057,                 0.3393,                0.35652,                0.14588,                 2.0084,                  2.847,                  1.909,                 1.6079,             0.00050901,             0.00050901,             0.00050901
                     60,                 1.1308,                 1.6383,                0.86397,                 1.0196,                0.49156,                0.37938,                0.38303,                0.17278,                0.48399,                0.36435,                0.36608,                0.14431,                 1.9752,                 2.8427,                 1.8279,                 1.5574,             0.00050548,             0.00050548,             0.00050548
                     61,                 1.1293,                 1.6847,                0.85588,                 1.0181,                0.51219,                0.37008,                0.36765,                0.16712,                0.50618,                0.36292,                 0.3461,                0.14353,                 2.0065,                 2.8619,                 1.9102,                 1.5762,             0.00050194,             0.00050194,             0.00050194
                     62,                 1.1233,                 1.6454,                0.84401,                 1.0197,                 0.5021,                 0.3801,                0.37918,                0.16948,                0.51204,                0.37652,                0.36521,                 0.1468,                 2.0261,                 2.8901,                 1.8499,                 1.5829,             0.00049841,             0.00049841,             0.00049841
                     63,                 1.1164,                 1.6489,                 0.8521,                 1.0269,                0.51958,                 0.3809,                0.39193,                0.18027,                0.52149,                0.36865,                0.37196,                 0.1573,                 2.0037,                 2.8442,                 1.8334,                 1.5835,             0.00049487,             0.00049487,             0.00049487
                     64,                 1.1084,                 1.6284,                0.83845,                 1.0263,                0.47284,                0.38869,                0.38023,                0.17274,                0.46718,                0.38797,                0.37064,                0.15332,                 2.0318,                 2.8405,                 1.8787,                 1.6063,             0.00049134,             0.00049134,             0.00049134
                     65,                 1.1046,                 1.6297,                0.82639,                 1.0053,                0.50032,                0.40229,                0.40004,                0.17527,                0.50306,                0.39057,                0.38236,                 0.1517,                 1.9965,                 2.8687,                 1.8167,                 1.5547,              0.0004878,              0.0004878,              0.0004878
                     66,                 1.1331,                 1.6532,                 0.8508,                 1.0375,                0.48052,                0.38869,                0.38725,                0.17441,                0.47463,                0.36936,                0.35445,                0.13952,                 1.9791,                 2.8965,                 1.8607,                 1.5548,             0.00048427,             0.00048427,             0.00048427
                     67,                 1.0752,                 1.5877,                0.81485,                 1.0045,                0.53312,                0.37223,                0.38547,                0.17953,                0.54445,                0.37294,                0.38329,                0.15961,                  1.981,                 2.8358,                 1.8326,                 1.5875,             0.00048074,             0.00048074,             0.00048074
                     68,                 1.0844,                 1.5596,                0.81221,                 1.0101,                0.52109,                0.36793,                0.38661,                0.18107,                  0.544,                0.36006,                0.37989,                0.15804,                 1.9879,                 2.8742,                 1.9065,                 1.5639,              0.0004772,              0.0004772,              0.0004772
                     69,                 1.0555,                 1.5612,                0.80548,                0.99977,                0.45669,                0.39585,                0.38801,                0.17871,                0.49014,                0.36149,                0.37033,                0.15309,                 1.9844,                 2.8083,                 1.7913,                 1.5658,             0.00047367,             0.00047367,             0.00047367
                     70,                 1.0731,                 1.5563,                0.82853,                 1.0106,                0.52827,                0.37652,                0.38703,                0.17896,                0.52585,                0.36006,                0.36622,                0.15057,                 2.0047,                 2.8575,                 1.8034,                 1.5651,             0.00047013,             0.00047013,             0.00047013
                     71,                 1.0521,                 1.5651,                0.77679,                0.98977,                0.51261,                0.41231,                 0.4016,                 0.1866,                 0.5071,                0.40301,                0.38439,                0.15986,                 1.9982,                 2.8348,                 1.7939,                 1.5556,              0.0004666,              0.0004666,              0.0004666
                     72,                 1.0783,                 1.5873,                0.81223,                 1.0084,                0.49627,                0.39012,                0.38787,                0.17874,                0.49683,                0.37223,                0.36214,                0.15082,                 2.0095,                 2.9366,                 1.8049,                 1.5944,             0.00046306,             0.00046306,             0.00046306
                     73,                   1.05,                 1.6061,                0.80038,                0.99456,                0.50141,                0.40301,                0.39951,                0.17883,                0.49554,                0.40157,                0.38754,                0.15932,                 1.9933,                 2.8624,                 1.7735,                 1.5681,             0.00045953,             0.00045953,             0.00045953
                     74,                 1.1053,                  1.644,                0.83954,                 1.0201,                0.51969,                0.38296,                0.38161,                0.17541,                0.51678,                0.38082,                 0.3702,                0.14911,                 1.9923,                 2.9023,                 1.7938,                  1.546,               0.000456,               0.000456,               0.000456
                     75,                 1.0554,                 1.5367,                0.79215,                0.99886,                0.48717,                 0.4209,                0.38998,                0.17907,                 0.4844,                0.41374,                0.37061,                0.15729,                 1.9767,                 2.8422,                 1.7934,                 1.5649,             0.00045246,             0.00045246,             0.00045246
                     76,                 1.0609,                 1.5893,                0.80816,                 1.0151,                0.51475,                 0.3941,                0.40707,                 0.1918,                0.51443,                0.38525,                0.38802,                0.16578,                 1.9703,                 2.8223,                 1.7741,                 1.5508,             0.00044893,             0.00044893,             0.00044893
