                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    103,                0.84371,                 1.2816,                0.63905,                0.97816,                0.53481,                 0.4116,                0.41995,                 0.1962,                 0.5514,                0.40737,                0.41052,                0.17101,                 1.8451,                 2.5923,                 2.3017,                 1.4766,              0.0003535,              0.0003535,              0.0003535
                    104,                0.80211,                 1.1908,                0.60369,                0.94349,                0.53984,                0.40477,                 0.4254,                 0.1953,                0.59133,                0.38153,                0.41629,                  0.171,                 1.8547,                 2.6143,                  2.485,                 1.4761,             0.00034997,             0.00034997,             0.00034997
                    105,                0.81483,                 1.2517,                0.62882,                0.97175,                0.54873,                0.41694,                0.42672,                0.19557,                 0.5499,                0.41589,                0.41293,                0.16937,                 1.8196,                 2.5828,                 2.1885,                 1.4529,             0.00034643,             0.00034643,             0.00034643
                    106,                0.79858,                 1.2244,                0.61056,                0.95939,                0.54755,                0.41446,                0.42503,                0.19462,                0.53754,                0.41661,                0.41567,                0.16789,                 1.8597,                 2.5692,                 2.2163,                 1.4659,              0.0003429,              0.0003429,              0.0003429
                    107,                0.82017,                  1.206,                0.61698,                0.95988,                0.51102,                0.43379,                0.41838,                0.19241,                0.51478,                0.43236,                0.41029,                0.17084,                 1.8766,                 2.5992,                  2.143,                 1.4811,             0.00033936,             0.00033936,             0.00033936
                    108,                 0.7921,                 1.2177,                0.60741,                0.94862,                0.52282,                0.43522,                0.42367,                0.19817,                 0.5204,                0.42305,                0.41295,                0.17044,                 1.8377,                 2.5745,                 2.2042,                 1.4647,             0.00033583,             0.00033583,             0.00033583
                    109,                0.80577,                 1.2287,                0.61997,                0.96095,                0.58657,                0.40014,                0.43229,                0.19902,                0.59671,                0.38583,                 0.4192,                0.17294,                 1.8601,                 2.5809,                 2.1509,                 1.4874,              0.0003323,              0.0003323,              0.0003323
                    110,                0.81556,                 1.2499,                0.61257,                0.96256,                0.55494,                0.41861,                0.43856,                0.20353,                 0.6022,                  0.398,                0.42886,                0.17755,                 1.8519,                 2.5966,                 2.1729,                 1.4845,             0.00032876,             0.00032876,             0.00032876
                    111,                0.78549,                 1.2109,                0.61073,                 0.9579,                0.57138,                0.41796,                0.44032,                0.20249,                0.58425,                0.40229,                0.43101,                0.17621,                 1.8415,                 2.5798,                 2.0633,                 1.4703,             0.00032523,             0.00032523,             0.00032523
                    112,                0.78938,                 1.1725,                0.59081,                0.94641,                0.55682,                0.41102,                0.42649,                0.19741,                0.58174,                0.39442,                0.41786,                0.17132,                   1.85,                 2.5724,                 2.1302,                 1.4818,             0.00032169,             0.00032169,             0.00032169
                    113,                 0.7828,                 1.1792,                0.58392,                0.95765,                0.53484,                0.41374,                0.42905,                0.19783,                0.54407,                0.40147,                0.41669,                0.17105,                  1.838,                 2.5714,                 2.2658,                 1.4841,             0.00031816,             0.00031816,             0.00031816
                    114,                0.75565,                 1.1387,                0.56551,                0.93486,                0.52886,                0.43872,                0.42576,                0.19553,                0.52196,                0.43299,                0.42076,                0.17493,                  1.875,                 2.5906,                 2.2841,                 1.4974,             0.00031462,             0.00031462,             0.00031462
                    115,                0.80181,                 1.2079,                0.60465,                 0.9563,                0.54656,                0.42591,                 0.4396,                0.20094,                0.55277,                0.40372,                0.42375,                0.17637,                 1.8494,                 2.5916,                 2.2731,                 1.4905,             0.00031109,             0.00031109,             0.00031109
                    116,                0.77077,                 1.1877,                0.58012,                0.94972,                0.52932,                0.42505,                0.43141,                0.19737,                0.50739,                0.42019,                0.41515,                0.17049,                 1.8425,                  2.614,                 2.2053,                 1.4835,             0.00030756,             0.00030756,             0.00030756
                    117,                0.78115,                 1.1776,                0.57247,                0.96619,                0.51152,                0.43021,                0.43473,                0.20064,                0.50024,                0.42663,                0.42029,                0.17177,                 1.8493,                 2.6027,                 2.2816,                 1.4915,             0.00030402,             0.00030402,             0.00030402
                    118,                0.77536,                 1.1844,                0.58414,                0.93857,                0.53974,                0.42377,                0.43666,                0.20359,                0.55489,                 0.3937,                0.41766,                0.17339,                 1.8196,                 2.5874,                 2.1064,                 1.4752,             0.00030049,             0.00030049,             0.00030049
                    119,                0.78244,                  1.206,                0.57688,                0.95844,                0.54827,                0.43951,                0.43845,                0.19971,                0.55574,                0.41639,                 0.4232,                0.17388,                  1.813,                 2.5766,                 2.1984,                 1.4825,             0.00029695,             0.00029695,             0.00029695
                    120,                0.76291,                 1.1752,                0.55105,                0.95029,                0.52555,                0.43092,                0.44039,                0.20133,                0.53331,                0.40157,                 0.4114,                0.17191,                 1.8567,                 2.6067,                 2.1886,                 1.4966,             0.00029342,             0.00029342,             0.00029342
                    121,                0.73998,                 1.1586,                0.54342,                0.92694,                0.53145,                0.42377,                0.43677,                0.20228,                0.51717,                0.41947,                0.41882,                  0.173,                 1.8519,                 2.6538,                 2.1431,                 1.4785,             0.00028988,             0.00028988,             0.00028988
                    122,                0.73239,                 1.0893,                 0.5371,                 0.9293,                0.51476,                0.42591,                0.42295,                0.19638,                0.51201,                0.41732,                0.40725,                0.17032,                 1.8388,                 2.6588,                 2.2156,                 1.4811,             0.00028635,             0.00028635,             0.00028635
                    123,                 0.7348,                 1.0888,                0.55035,                0.93701,                0.54999,                0.42305,                 0.4349,                0.20175,                0.52952,                 0.4073,                0.41129,                0.17186,                 1.8267,                 2.6512,                 2.2345,                 1.4836,             0.00028282,             0.00028282,             0.00028282
                    124,                 0.7711,                 1.1921,                0.56676,                0.93999,                 0.5223,                0.41446,                0.43221,                0.20072,                0.50709,                 0.4209,                0.41328,                0.17517,                 1.8305,                 2.6409,                 2.1354,                 1.4767,             0.00027928,             0.00027928,             0.00027928
                    125,                0.73949,                 1.1351,                 0.5307,                0.94197,                0.49824,                 0.4388,                0.43034,                0.20156,                0.52926,                0.41875,                0.41812,                0.17582,                 1.8358,                 2.6229,                 2.2021,                 1.4888,             0.00027575,             0.00027575,             0.00027575
                    126,                0.73877,                 1.1116,                0.53454,                0.93734,                0.55041,                0.40659,                0.42753,                0.19757,                0.53905,                0.39728,                0.41096,                0.16873,                 1.8246,                 2.6234,                 2.2716,                 1.4803,             0.00027221,             0.00027221,             0.00027221
                    127,                0.73485,                  1.111,                0.53145,                0.93829,                0.53971,                0.41882,                0.43112,                0.19737,                0.55367,                0.39513,                0.41162,                0.16957,                 1.8475,                 2.6725,                 2.2288,                 1.4991,             0.00026868,             0.00026868,             0.00026868
                    128,                 0.7444,                 1.1315,                 0.5497,                0.92838,                0.52517,                0.43164,                0.43369,                0.19927,                0.51852,                0.42377,                0.42279,                0.17764,                 1.8517,                 2.6195,                 2.1089,                 1.4967,             0.00026514,             0.00026514,             0.00026514
                    129,                0.73669,                 1.1268,                0.53934,                0.93783,                0.50521,                0.42806,                0.42361,                0.19782,                0.50945,                 0.4209,                0.41633,                0.17159,                 1.8229,                 2.5969,                 2.2588,                 1.4897,             0.00026161,             0.00026161,             0.00026161
                    130,                0.72272,                 1.0661,                0.52465,                0.92844,                 0.5335,                0.42323,                0.42221,                 0.1956,                0.52954,                0.41333,                0.41219,                 0.1707,                 1.8611,                    2.6,                 2.3546,                 1.5091,             0.00025808,             0.00025808,             0.00025808
                    131,                0.70443,                 1.0993,                0.51657,                 0.9224,                0.51119,                0.43643,                0.42618,                0.19742,                0.52189,                0.42734,                0.41635,                0.17326,                 1.8444,                 2.5954,                 2.2454,                 1.4917,             0.00025454,             0.00025454,             0.00025454
                    132,                0.71637,                 1.0973,                0.51086,                 0.9093,                0.51851,                  0.434,                0.42192,                 0.1952,                0.51929,                0.42298,                0.41382,                0.17315,                 1.8634,                 2.6328,                 2.2404,                 1.5103,             0.00025101,             0.00025101,             0.00025101
                    133,                0.73229,                 1.0635,                0.50841,                0.92764,                0.52758,                0.42448,                0.42305,                0.19773,                0.53702,                0.42013,                 0.4178,                0.17397,                 1.8565,                 2.6497,                   2.11,                 1.5151,             0.00024747,             0.00024747,             0.00024747
                    134,                0.69975,                 1.0645,                0.50578,                0.91318,                0.52152,                 0.4221,                0.42591,                0.19706,                0.51724,                0.42719,                0.41695,                 0.1735,                 1.8322,                 2.6189,                 2.1828,                 1.5043,             0.00024394,             0.00024394,             0.00024394
                    135,                0.74366,                 1.0983,                0.51971,                 0.9375,                0.52352,                 0.4209,                0.42625,                 0.1976,                0.53446,                0.42377,                0.42423,                0.17408,                 1.8428,                  2.621,                 2.1963,                 1.4974,              0.0002404,              0.0002404,              0.0002404
                    136,                0.72551,                 1.0964,                0.51578,                0.91696,                0.53172,                0.43307,                0.43375,                0.20052,                0.53318,                0.43021,                0.42848,                0.17827,                 1.8439,                 2.6089,                 2.1585,                 1.4879,             0.00023687,             0.00023687,             0.00023687
                    137,                0.72548,                 1.1068,                 0.5102,                0.93288,                0.51306,                 0.4524,                0.43511,                0.20275,                0.52115,                0.44381,                0.42978,                0.17939,                 1.8501,                 2.6239,                 2.1766,                 1.4998,             0.00023334,             0.00023334,             0.00023334
                    138,                0.70629,                 1.0405,                 0.4893,                0.90941,                 0.5403,                 0.4345,                0.43908,                0.20331,                0.56374,                0.42364,                0.43469,                0.17956,                 1.8378,                 2.6107,                 2.0964,                 1.4894,              0.0002298,              0.0002298,              0.0002298
                    139,                0.71403,                 1.0622,                0.50908,                0.93122,                0.55191,                 0.4209,                0.43395,                0.19999,                0.56619,                0.41088,                0.42583,                0.17431,                 1.8503,                 2.6256,                 2.1763,                 1.4912,             0.00022627,             0.00022627,             0.00022627
                    140,                0.73586,                 1.1264,                0.53167,                 0.9395,                0.52955,                0.43522,                0.43044,                 0.1976,                0.54084,                0.41446,                0.41619,                 0.1695,                 1.8607,                  2.646,                 2.3125,                 1.5007,             0.00022273,             0.00022273,             0.00022273
                    141,                0.70656,                 1.0513,                0.49606,                0.92396,                0.52103,                0.41736,                0.41904,                0.19488,                0.53957,                0.40659,                 0.4098,                0.16836,                 1.8713,                 2.6656,                 2.3146,                 1.5137,              0.0002192,              0.0002192,              0.0002192
                    142,                0.72793,                 1.1107,                0.52436,                0.92903,                0.54432,                0.41557,                0.42661,                0.19608,                 0.5446,                0.41088,                0.41558,                0.17054,                 1.8607,                 2.6676,                 2.1916,                 1.5057,             0.00021566,             0.00021566,             0.00021566
                    143,                0.69884,                 1.0597,                0.50502,                0.92012,                0.53326,                0.42773,                0.42968,                0.19871,                0.53516,                 0.4252,                0.41948,                0.17146,                 1.8507,                 2.6104,                 2.1958,                 1.5012,             0.00021213,             0.00021213,             0.00021213
                    144,                0.72271,                 1.0841,                 0.5147,                0.92481,                0.51628,                0.43951,                0.42984,                 0.1991,                0.51078,                0.43571,                0.41577,                0.17079,                 1.8566,                 2.6393,                 2.1914,                 1.5063,              0.0002086,              0.0002086,              0.0002086
                    145,                0.67691,                 1.0079,                0.47572,                0.90556,                0.51696,                0.43743,                0.43049,                0.19849,                0.53689,                0.41493,                 0.4168,                0.16986,                 1.8668,                 2.6825,                 2.2482,                 1.5122,             0.00020506,             0.00020506,             0.00020506
                    146,                0.70091,                 1.0458,                0.46889,                0.92856,                0.56696,                0.40157,                0.42617,                0.19615,                 0.5541,                0.39761,                0.41253,                0.17053,                 1.8741,                 2.6662,                 2.2867,                 1.5162,             0.00020153,             0.00020153,             0.00020153
                    147,                0.69602,                 1.0783,                0.48691,                0.91818,                0.55602,                0.41416,                0.43474,                0.19858,                0.54323,                0.41446,                0.41743,                0.17305,                 1.8729,                 2.6404,                 2.2678,                 1.5123,             0.00019799,             0.00019799,             0.00019799
                    148,                0.68049,                 1.0393,                0.48514,                  0.912,                0.56604,                0.41875,                0.43202,                0.19816,                0.55978,                0.41661,                0.41592,                0.17176,                 1.8944,                 2.6662,                 2.3324,                 1.5188,             0.00019446,             0.00019446,             0.00019446
                    149,                0.68357,                 1.0522,                0.49543,                0.90477,                0.54113,                0.43305,                0.43151,                0.19775,                 0.5484,                0.41116,                0.41537,                0.17239,                 1.8901,                 2.6629,                 2.3177,                 1.5206,             0.00019092,             0.00019092,             0.00019092
                    150,                 0.6841,                 1.0444,                0.48128,                0.91936,                0.56295,                 0.4209,                 0.4321,                0.20085,                0.55325,                0.42162,                0.42501,                0.17321,                 1.8666,                 2.6648,                 2.3469,                 1.5079,             0.00018739,             0.00018739,             0.00018739
                    151,                 0.6646,                0.96394,                0.47099,                0.91044,                0.52429,                0.45025,                0.43781,                0.20209,                0.51745,                0.44094,                0.41954,                 0.1751,                 1.8501,                 2.6676,                 2.2882,                 1.5097,             0.00018385,             0.00018385,             0.00018385
                    152,                0.68693,                 1.0415,                0.47215,                0.92363,                0.54616,                0.41661,                0.42987,                0.19876,                0.54417,                0.41275,                0.41536,                0.17185,                 1.8732,                 2.6663,                 2.3041,                 1.5244,             0.00018032,             0.00018032,             0.00018032
                    153,                0.66841,                0.98445,                0.46523,                0.90984,                0.53869,                0.42631,                0.43076,                0.19877,                0.54842,                0.41732,                0.41495,                0.17035,                 1.8901,                 2.6536,                 2.2671,                  1.527,             0.00017679,             0.00017679,             0.00017679
                    154,                0.67752,                 1.0323,                0.45483,                0.91221,                 0.5316,                0.44238,                0.42919,                 0.1978,                0.55583,                 0.4246,                0.41935,                0.17215,                 1.8866,                 2.6682,                 2.2706,                 1.5294,             0.00017325,             0.00017325,             0.00017325
                    155,                0.67793,                 1.0053,                0.47207,                0.91753,                0.51164,                0.43737,                0.42605,                0.19789,                 0.5394,                0.42663,                0.41866,                0.17093,                 1.9037,                 2.6744,                 2.2542,                 1.5339,             0.00016972,             0.00016972,             0.00016972
                    156,                0.67385,                 1.0322,                0.46395,                0.90537,                0.56222,                0.42305,                 0.4355,                0.19782,                0.56541,                0.41446,                 0.4217,                0.17177,                 1.8896,                 2.7001,                 2.2973,                 1.5335,             0.00016618,             0.00016618,             0.00016618
                    157,                0.68654,                 1.0169,                0.46698,                0.91505,                 0.5456,                0.41947,                0.42885,                0.19805,                0.55736,                0.41804,                0.41862,                0.17088,                 1.8737,                 2.7112,                 2.2891,                 1.5246,             0.00016265,             0.00016265,             0.00016265
                    158,                0.65688,                0.96845,                0.44717,                0.90349,                0.51068,                0.44238,                0.42881,                0.19776,                0.52312,                0.43307,                0.41993,                0.16967,                 1.8812,                 2.6998,                 2.3607,                 1.5322,             0.00015911,             0.00015911,             0.00015911
                    159,                0.65294,                0.99421,                0.45333,                0.89772,                0.52845,                0.43665,                0.43347,                0.19842,                0.53235,                0.42806,                0.41812,                0.17359,                  1.887,                 2.7026,                 2.4398,                 1.5314,             0.00015558,             0.00015558,             0.00015558
                    160,                0.65864,                0.98164,                0.45214,                 0.8994,                0.51799,                0.44001,                0.42993,                0.20094,                0.52155,                0.43808,                 0.4221,                0.17629,                 1.8785,                 2.7036,                 2.4764,                 1.5226,             0.00015205,             0.00015205,             0.00015205
                    161,                 0.6512,                0.96388,                0.46194,                0.91084,                0.50717,                0.44953,                0.42966,                0.20112,                0.51452,                0.44154,                0.41824,                 0.1763,                 1.8857,                 2.7021,                 2.3609,                 1.5268,             0.00014851,             0.00014851,             0.00014851
                    162,                0.63468,                0.96479,                0.45408,                0.90509,                0.51763,                0.44309,                0.42723,                 0.1971,                0.54847,                0.42019,                 0.4194,                0.17445,                 1.8917,                 2.6941,                 2.3453,                 1.5367,             0.00014498,             0.00014498,             0.00014498
                    163,                0.61982,                0.92715,                0.41961,                0.88791,                0.53087,                0.42949,                0.42882,                 0.1972,                 0.5382,                0.41963,                0.42317,                0.17538,                  1.899,                 2.7062,                 2.3386,                  1.543,             0.00014144,             0.00014144,             0.00014144
                    164,                0.65605,                0.96255,                0.45281,                0.91289,                0.53929,                0.43379,                0.42795,                0.19634,                0.56095,                0.42806,                0.42742,                0.17566,                 1.9093,                 2.7132,                 2.3047,                 1.5446,             0.00013791,             0.00013791,             0.00013791
                    165,                0.63246,                0.95236,                0.44085,                0.89408,                0.54467,                0.42591,                0.42539,                0.19644,                0.55409,                0.43092,                0.42423,                0.17392,                 1.8912,                 2.7152,                 2.3647,                 1.5356,             0.00013437,             0.00013437,             0.00013437
                    166,                0.65045,                0.99782,                0.44969,                0.90803,                0.54723,                0.42734,                0.42816,                0.19638,                0.55298,                 0.4345,                0.42377,                0.17403,                 1.8875,                 2.7251,                 2.3794,                 1.5381,             0.00013084,             0.00013084,             0.00013084
                    167,                0.61283,                0.92458,                0.42339,                0.87656,                0.55274,                0.42377,                0.42823,                0.19564,                0.55368,                0.42448,                0.42054,                0.17362,                 1.8833,                 2.7154,                 2.3833,                 1.5277,             0.00012731,             0.00012731,             0.00012731
                    168,                0.65509,                0.96261,                0.44929,                0.90316,                0.54482,                0.42233,                0.42728,                0.19632,                0.53837,                0.42591,                0.42172,                 0.1769,                 1.8853,                 2.7048,                 2.3331,                  1.536,             0.00012377,             0.00012377,             0.00012377
                    169,                0.65747,                0.99915,                0.43994,                0.90724,                0.54739,                0.43092,                0.42402,                0.19489,                0.54102,                0.42591,                0.41108,                0.17476,                 1.8849,                 2.7179,                 2.3489,                 1.5379,             0.00012024,             0.00012024,             0.00012024
                    170,                0.60857,                0.93084,                0.41402,                0.88521,                0.54463,                0.42722,                 0.4273,                0.19402,                0.53554,                0.42377,                0.41408,                0.17512,                 1.8927,                 2.7318,                 2.3554,                 1.5418,              0.0001167,              0.0001167,              0.0001167
                    171,                 0.6353,                0.95057,                0.42364,                0.89056,                0.52761,                0.43236,                 0.4289,                0.19546,                0.52823,                0.42734,                0.41458,                0.17594,                 1.9007,                 2.7286,                 2.3358,                 1.5464,             0.00011317,             0.00011317,             0.00011317
                    172,                0.62401,                0.94933,                 0.4149,                0.89455,                0.54667,                0.43247,                 0.4329,                0.19542,                0.54153,                0.42867,                0.41971,                 0.1748,                 1.9127,                 2.7379,                 2.3192,                 1.5523,             0.00010963,             0.00010963,             0.00010963
                    173,                0.60784,                0.89358,                0.41196,                 0.8912,                0.53607,                0.43672,                0.43156,                0.19813,                0.53119,                0.43149,                0.41963,                0.17666,                 1.9115,                 2.7392,                 2.3194,                 1.5522,              0.0001061,              0.0001061,              0.0001061
                    174,                0.59869,                 0.9047,                0.40514,                0.88342,                0.53185,                0.43593,                0.42894,                0.19628,                0.53057,                 0.4252,                0.41515,                 0.1734,                 1.9152,                 2.7438,                 2.2874,                 1.5468,             0.00010257,             0.00010257,             0.00010257
                    175,                0.61898,                0.90328,                0.41532,                0.88995,                 0.5053,                0.44023,                0.42661,                0.19559,                0.52732,                0.41875,                0.41403,                0.17345,                 1.9122,                 2.7718,                 2.3198,                 1.5549,             9.9032e-05,             9.9032e-05,             9.9032e-05
                    176,                0.61159,                0.89633,                0.40101,                0.88938,                0.51726,                0.44256,                 0.4255,                0.19695,                0.53139,                0.42371,                0.41096,                0.17322,                 1.8997,                 2.7802,                  2.358,                 1.5476,             9.5498e-05,             9.5498e-05,             9.5498e-05
                    177,                0.63896,                0.94412,                 0.4229,                0.90193,                0.51673,                0.43397,                0.42626,                0.19856,                0.54318,                0.41303,                 0.4129,                  0.176,                 1.8923,                 2.7675,                 2.3473,                 1.5403,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    178,                 0.6275,                0.95161,                0.42528,                0.90309,                0.53848,                0.42663,                0.42651,                 0.1966,                0.54159,                0.41518,                0.41061,                0.17437,                 1.9135,                 2.7643,                 2.3407,                 1.5498,             8.8429e-05,             8.8429e-05,             8.8429e-05
                    179,                0.62022,                0.92111,                0.40937,                0.88405,                0.51442,                0.44094,                0.42447,                0.19603,                 0.5361,                0.42734,                0.41788,                0.17536,                 1.9181,                 2.7685,                 2.3369,                 1.5556,             8.4895e-05,             8.4895e-05,             8.4895e-05
                    180,                0.59605,                0.91273,                0.41653,                0.89339,                0.51979,                0.42848,                0.42717,                0.19877,                0.53717,                 0.4252,                0.42147,                0.17627,                 1.9136,                  2.773,                 2.3703,                 1.5536,              8.136e-05,              8.136e-05,              8.136e-05
                    181,                 0.6182,                0.92223,                0.40432,                0.89441,                0.52185,                0.42233,                0.42783,                0.19721,                 0.5264,                 0.4252,                0.42079,                0.17594,                 1.9198,                 2.7727,                 2.3678,                 1.5583,             7.7826e-05,             7.7826e-05,             7.7826e-05
                    182,                0.60414,                0.91446,                0.40565,                0.89729,                0.53097,                0.42624,                0.42734,                0.19787,                0.54889,                0.40802,                0.41566,                0.17533,                  1.915,                 2.7752,                 2.3822,                  1.557,             7.4292e-05,             7.4292e-05,             7.4292e-05
                    183,                0.59988,                0.91615,                0.40011,                0.88656,                0.50479,                0.43633,                0.42708,                0.19765,                0.53746,                 0.4116,                0.41719,                0.17387,                 1.9089,                 2.7859,                 2.3775,                  1.559,             7.0757e-05,             7.0757e-05,             7.0757e-05
                    184,                0.57073,                0.87319,                0.38839,                0.88261,                0.51642,                0.43307,                0.42512,                0.19654,                 0.5221,                0.42734,                0.41784,                0.17426,                 1.9074,                 2.7765,                 2.3682,                 1.5573,             6.7223e-05,             6.7223e-05,             6.7223e-05
                    185,                0.62797,                0.94147,                0.42405,                 0.8867,                0.53473,                0.42614,                0.42867,                0.19817,                0.52882,                0.42233,                0.41641,                0.17316,                 1.9065,                 2.7788,                 2.3467,                 1.5585,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    186,                 0.5774,                0.90455,                0.38672,                0.87958,                0.54802,                0.43164,                0.43047,                0.19779,                  0.557,                0.41661,                0.41999,                0.17414,                 1.9009,                 2.7744,                 2.3369,                 1.5604,             6.0154e-05,             6.0154e-05,             6.0154e-05
                    187,                0.61269,                0.93242,                0.40859,                0.88862,                0.55049,                0.42448,                0.43005,                0.19935,                0.55759,                0.41518,                0.41461,                0.17332,                  1.902,                 2.7765,                 2.3277,                 1.5584,              5.662e-05,              5.662e-05,              5.662e-05
                    188,                0.56658,                0.85237,                0.38553,                 0.8774,                0.55964,                 0.4252,                0.43288,                0.20019,                0.56718,                0.41732,                0.41798,                 0.1757,                 1.8973,                 2.7836,                 2.3287,                  1.555,             5.3086e-05,             5.3086e-05,             5.3086e-05
                    189,                0.60422,                0.90341,                0.41005,                0.88628,                0.54977,                0.42878,                0.43259,                0.19948,                0.55098,                0.42162,                 0.4195,                0.17498,                 1.9007,                 2.8036,                 2.3429,                  1.556,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    190,                0.56719,                 0.8819,                0.37632,                0.88062,                0.54693,                0.42448,                0.43213,                0.19907,                0.54111,                0.42019,                0.41622,                0.17359,                 1.9055,                 2.8165,                 2.3498,                 1.5588,             4.6017e-05,             4.6017e-05,             4.6017e-05
                    191,                 1.1864,                 1.7304,                0.87485,                 1.1391,                0.54904,                0.42734,                0.42893,                 0.1964,                0.53964,                0.42019,                0.41434,                0.17412,                 1.9098,                  2.831,                 2.3758,                 1.5694,             4.2483e-05,             4.2483e-05,             4.2483e-05
                    192,                 1.1754,                 1.7172,                 0.8174,                 1.1392,                 0.5354,                0.42663,                 0.4267,                 0.1965,                0.54175,                0.42058,                 0.4158,                0.17446,                 1.9212,                 2.8259,                 2.3835,                 1.5707,             3.8949e-05,             3.8949e-05,             3.8949e-05
                    193,                 1.1574,                 1.7132,                0.82328,                 1.1259,                0.52818,                0.42949,                0.42846,                0.19671,                0.52764,                0.42219,                0.41558,                0.17423,                 1.9256,                 2.8218,                 2.3767,                 1.5694,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    194,                 1.1648,                 1.7063,                0.82701,                 1.1238,                0.52119,                0.43808,                0.42799,                  0.198,                0.53942,                 0.4209,                 0.4177,                0.17411,                 1.9295,                 2.8362,                 2.3877,                  1.567,              3.188e-05,              3.188e-05,              3.188e-05
                    195,                 1.1666,                 1.7133,                 0.8337,                 1.1364,                0.53199,                0.42377,                0.42783,                0.19848,                0.54013,                0.42591,                0.41962,                0.17524,                 1.9268,                 2.8407,                 2.3737,                 1.5688,             2.8346e-05,             2.8346e-05,             2.8346e-05
                    196,                 1.1361,                 1.6783,                0.76574,                 1.1066,                 0.5278,                0.42591,                0.42898,                0.19852,                0.55513,                0.41445,                0.42035,                0.17422,                 1.9326,                 2.8429,                 2.3525,                 1.5726,             2.4812e-05,             2.4812e-05,             2.4812e-05
                    197,                 1.0991,                 1.6341,                0.76733,                 1.0891,                0.53716,                0.41787,                0.42938,                0.19873,                0.56209,                0.41661,                0.42228,                0.17597,                 1.9371,                 2.8514,                 2.3507,                 1.5773,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    198,                 1.1421,                  1.642,                0.76644,                 1.1061,                0.53491,                0.41947,                0.42834,                0.19899,                0.54077,                 0.4223,                0.42053,                0.17519,                 1.9381,                 2.8573,                 2.3346,                 1.5786,             1.7743e-05,             1.7743e-05,             1.7743e-05
                    199,                 1.1149,                 1.6786,                0.78787,                 1.1092,                0.52694,                0.42663,                0.42863,                0.19909,                0.54574,                0.42878,                0.42377,                 0.1761,                 1.9408,                 2.8615,                 2.3374,                 1.5821,             1.4209e-05,             1.4209e-05,             1.4209e-05
                    200,                 1.1603,                 1.6702,                0.78251,                 1.1076,                0.53157,                0.42448,                0.42927,                0.19945,                0.54544,                0.42448,                0.42276,                0.17581,                 1.9443,                 2.8601,                 2.3294,                 1.5873,             1.0674e-05,             1.0674e-05,             1.0674e-05
