                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     74,                 1.3376,                 1.9438,                 1.0429,                 1.0578,                0.51986,                0.41446,                0.41964,                0.19469,                0.51383,                0.40873,                0.40442,                0.16551,                 1.9405,                 2.8106,                  1.732,                 1.4557,               0.000456,               0.000456,               0.000456
                     75,                 1.3146,                 1.7955,                 1.0135,                 1.0494,                 0.5277,                 0.4073,                0.41134,                 0.1912,                0.54266,                0.39012,                0.39144,                0.15525,                 1.9294,                 2.8382,                 1.7149,                 1.4191,             0.00045246,             0.00045246,             0.00045246
                     76,                 1.2967,                 1.9097,                 1.0201,                 1.0668,                0.56509,                0.38599,                0.41586,                0.19212,                0.56267,                0.38296,                0.39811,                0.15853,                 1.9438,                 2.7854,                 1.7146,                 1.4213,             0.00044893,             0.00044893,             0.00044893
                     77,                 1.2935,                 1.8347,                0.97958,                 1.0384,                0.48899,                0.39298,                0.39265,                0.18047,                0.50296,                0.36722,                0.36168,                 0.1386,                 1.9857,                 3.0552,                 1.8068,                 1.4346,             0.00044539,             0.00044539,             0.00044539
                     78,                 1.3095,                 1.8397,                0.99637,                 1.0491,                0.53256,                0.37652,                0.40713,                 0.1858,                0.53053,                0.37509,                0.39373,                 0.1576,                 1.9838,                 2.9086,                 1.7449,                 1.4385,             0.00044186,             0.00044186,             0.00044186
                     79,                 1.2923,                 1.8688,                0.98723,                 1.0398,                0.53845,                0.40752,                0.42108,                0.19411,                0.53624,                0.39728,                0.40747,                0.16716,                 1.9319,                 2.8214,                 1.7035,                 1.4333,             0.00043832,             0.00043832,             0.00043832
                     80,                 1.3114,                 1.8953,                 1.0173,                 1.0643,                0.55794,                0.37008,                0.40537,                0.18525,                0.55327,                0.36525,                0.38718,                0.15523,                 1.9757,                 2.9812,                 1.7833,                 1.4609,             0.00043479,             0.00043479,             0.00043479
                     81,                 1.2946,                  1.854,                0.97957,                 1.0719,                0.53232,                0.41661,                0.41506,                0.18619,                0.51494,                0.40301,                0.38589,                0.15278,                 1.9579,                 2.9393,                 1.7129,                 1.4535,             0.00043126,             0.00043126,             0.00043126
                     82,                 1.2804,                 1.8507,                 0.9979,                 1.0545,                0.56173,                0.38625,                0.42154,                0.19402,                0.52916,                0.40868,                0.41134,                0.16639,                 1.9328,                 2.7982,                 1.6947,                 1.4494,             0.00042772,             0.00042772,             0.00042772
                     83,                 1.2869,                 1.8119,                0.97278,                 1.0322,                0.57498,                0.37724,                0.40907,                0.19011,                0.55669,                0.36578,                0.39344,                0.16049,                 1.9413,                 2.8083,                 1.7574,                  1.425,             0.00042419,             0.00042419,             0.00042419
                     84,                  1.279,                 1.8478,                0.97689,                 1.0544,                0.52798,                0.41661,                0.42853,                 0.1981,                 0.5512,                0.38368,                0.40791,                0.16657,                 1.9291,                 2.8565,                 1.7659,                 1.4191,             0.00042065,             0.00042065,             0.00042065
                     85,                 1.2867,                 1.8501,                0.97254,                 1.0417,                0.55953,                0.41589,                0.42955,                0.19641,                0.55078,                0.38792,                0.40126,                0.16196,                 1.9339,                 2.7951,                 1.6739,                 1.4396,             0.00041712,             0.00041712,             0.00041712
